image_id,year,month,day,final_date,stage,texts
000591,2026,07,27,2026-07-27,s1,20% 중량 | (자사용기 대비) | 껌 | 지널 | 26.07.27 까지 | 리에틸렌 품목보고번호 19690086003932
000592,2025,03,25,2025-03-25,s1,TUHE50ITEE7096 | KOBKM/DATE D'EMBALLAGE | ATE/ FECHA DE EXPIRACION 26-03-2023 | )/DATE DE LIMITE DE 25/032025 | MATION | /NUMERO DE LOTE E2204401D3085 | APTMM/NUMERO DE LO | JONAL FACTS ECNET1O NEFWEIGHT 30 g/r | TIN | MDS NET AMG6 NETO 1.05oz | 4ES -EE-E | PR/1443/995 17960041231798 | 1200334V01 | ALLI스 KALZWEASRLANGA1064 | BAL-NFDeELAESCOM
000593,2026,07,22,2026-07-22,erode5,LOTTT PEPERO | 26.07.22 00: 13 F2 까지
000594,2026,08,25,2026-08-25,s1,기운내 E 야문국 | 티타임 | 아잔 아지! 에C | from | 2025.08.26E2 표 | 2026.08.25B
000595,2026,05,01,2026-05-01,s1,고소한 현미 | 2026.05.01715:35 동록 | 영앙
000596,2026,08,13,2026-08-13,s1,안전관리인증 | HACCP | 연출된 이미지 입니다. | 부터 | 2026.08.13.81 까지
000597,2026,09,02,2026-09-02,s1,통전용 소비 2025.09.03/17:42 부터 | 기한 2026.09.02 까지
000598,2026,03,09,2026-03-09,s1,"소비기한 측면표기일까지 | HACCP HACCP 인증제품 | 5：2017041515830 | 8801117546519 | 밀,달갈,우유,대두 함유 | 소비 부터 | 25.09.10(09:55) | 의한 피해보상·직사광선을 피해 기한 26.03.09(A)F4 까지 | ）080-023-5700（) | 및 구입한 곳"
000599,2026,09,04,2026-09-04,s1,소비 | 기한 2026.09.04A3. 까지
000600,2026,08,31,2026-08-31,s1,"Bal 2025.09.01 코코아분말 4%, | 2026.08.31F2A | pr슬릿가공"
000601,2026,01,27,2026-01-27,s1,2025.04.28B | 부터 | 2026.01.27 까지 | 맛있는 약속
000602,2026,09,22,2026-09-22,s1,CROWN | 2025.09.23A 부터 | 2026.09.22 까지 | 맛있는 약속
000603,2026,09,24,2026-09-24,s1,"344383 | !달갈,쇠고기 혼입 가능 고객지원센터  | 자기본법에 의한 피해 보상 |  질품은 구입 상점 및 | 항상 교환·부정·불량 | 1399 | 삼키지 않도록 주의 8 ""801062""002542 | 고온에 약하 | 에서 직사광신을 26.09.24B | 보관해주시고 OTHER | 2십시오 | 롯데웰푸드"
000604,2026,09,15,2026-09-15,s1,골레스데일 | 수신 자 요금 부담) 롯데웰푸드 | htk//w.w.lottewelffood.com | 2026.09.15B1 | 까지 880106
000605,2028,07,01,2028-07-01,det5,"시십고리기닭고기.계란,우 | 나곳이,씩브니니.사용 우 포장재는 반드시분리배출하여 주십시오 | 시 소비자 분쟁해결 기준에 의거 교환 또는 보상받으실 수 있습니다.반품 및 교환장소 | 2028.07.01A"
000606,2026,10,01,2026-10-01,rot90,"0보 목 | 050kcal) 120gx5 号：600g 레스햄(멸균제품) 품의 유형: 7 클래식 0묘 | 까지 2026년 10월 01일 표시된 날짜보다 긴 제품만으로 구성될 수 있습니다 하기 소비기한은 내용물 중 짧은 제품 기준이며, 조리예"
000607,2028,06,23,2028-06-23,s1,"(식육통조림/멸균제품) | 목보고번호 20050405003230 | 반품 및 구입처 및 | co.kr) 교환장소 고객만족센터 8801047862673 | 산:미국 | 포솔트(네) 2028.06-23 | 본가공품 | 등),카라기 까지 | (발색제)"
000608,2026,08,13,2026-08-13,det5,BOSMC | 2026.08.1303 | 16:05275
000609,2027,06,11,2027-06-11,s1,출선궤프가 제안하는 | 다양한 레시피를 확인해보세요 | 2027.06.11外 500 | 10:02-02 훈연 | 4%
000610,2026,06,04,2026-06-04,s1,NCE1065 F.1 | 주동 | 기는 2026.06.04 
000611,2026,07,20,2026-07-20,s1,"덴스지방 0g | 포화지방 09 % | 콜레스테롤0mg 0 % | 단백질29 4% | （%200kcal 고객상담실 | >준이므로 개인의 필요 열량에 따라 다를 수 있습니다. 080-019-9119 | (수신자요금부당) | 빈 용있는 깨끗이 분리수거 하여 재활용합시다.소중한 자원,깨끗한 환경 | 소기한 2026.07.20B"
000612,2026,05,07,2026-05-07,s1,"업소명 및 112 | 소재지 ·제조원:(주)동방푸드마스타 | 号105 | 번길70 | 영양정보 | 2026.05.07/A 나트름 | 까지 | 원재료명 정제수,CJ마요소스대두유(대"
000613,2026,05,28,2026-05-28,s1,보관·사용 전 흔들어 주세요. | 2231 | 2026.05.28 | 13:47
000614,2026,03,07,2026-03-07,s1,보비기한 | 2026.03.07A | 16:09
000615,2026,03,24,2026-03-24,s1,드시고 냉장보관 하십시오. | 소비기한 | 2026.03.24A | 까지
000616,2026,09,10,2026-09-10,s1,·반품 및 교환장소:고객상담실 및 구입처 | 제품은 소비자기본법에 의거 교환 또는 보상. | 1399 소비자중심 c | 8고객상담실 080019-9119） | 이미지 사진 | 18:32 | 2026.09.10 까지
000617,2026,07,11,2026-07-11,det5,"하는 향신료 줄기이므로 안심하고 드십시오. 18미질 | 담실 https://www.daesang.com 분리수거를생활화합니다. | 신자요금부담) DAESANG htps://ww.jungoneshop.com 소중한자원,깨한 영경 | ccm 소비기한: 2026. 07. 11. 3 비닐류 × | 자중심 까지 OTHER 00 | 정거래위원회"
000618,2026,08,26,2026-08-26,s1,"V3LH(30g),将32含 | ※ 전자레인지 조리 불가 | 1.号1.5cm 2.팬에 식용유를 넣고 중불에 | 깍뜻 쌀고,대파는 앞게 1분 정도 충분히 예열한 뒤, 3.대파를 넣고 1분간 더 볶다가 두부와 | 소스를 넣고 30초간 꽃이면 완성! | 어슷 썰어주세요 돼지고기를 넣고 2분간 잘 볶아주세요 | 트러은 마파두부 Tip | 홍콩식 마파두부의 소비기한 | 다양한 레시피를 2026.08-26701553 | 확인해보세요 | 소스(살균 품)품목보고번호 199104450779152 소비기한 후면 표시일 | 정제쉬 양피 | 지가장"
000619,2026,09,15,2026-09-15,s1,영영이호 yo170kcal | 号460m3%488% | 0%0% | 콜레스테롤 Omg 0% 2g4% | %2000kcal | 개인의 필요 열량에 따라 다를 수 있습니다. | 11:06 | 2026.09.15 | 까지
000620,2026,07,06,2026-07-06,s1,개통후냉장보관·홍고추씨입자는원료고유의 성분이 | 안심하고 드십시오. | 2026.07.06 | 13:55
000621,2026,08,25,2026-08-25,s1,기준에 의거 교환 보장 또는 | 교환장소제조원및각구입처 | 1399 | 소비기한 | 2026. 08. 25 A F2
000622,2027,01,02,2027-01-02,s1,양파(중)1기 | 남은 국물에 | 700 2 끓기 시작하면 야채와 볶아 드셔도 | 양념을 넣고 센 불에 추가재료를 넣고 면을 따로 삶 | 3분간 끓입니다. 약 5분간 더 끓입니다. 더욱 맛있습! | 신비가한 2027.01.2 | 식품유형 소스(살균제품) 품목보고번호 포리프르픽레반품 1991044507755
000623,2027,03,10,2027-03-10,det5,"기타과남데 매미(국산)3 | 교고추의기스C,감귤류추출물 대두,밀함유 제L-루타산나트륨(*미증전제),전산류 | 2027.03.10 까지 GA | DA6"
000624,2027,06,15,2027-06-15,s1,소비기한 | '제철 재료 | 레의족시피가 2027.06.15 F2 | 궁금하다면? 품질관리자이의성 | Q080-996-777 ：8010
000625,2027,04,01,2027-04-01,s1,"80105""299602 | 소비기한 | 2027.04.01 | D010159 | 유리 고객지원실(요금은 생표가 부담합 | 080-996-7"
000626,2026,07,01,2026-07-01,s1,26.07.01 | H16:20F1
000627,2022,01,08,2022-01-08,erode5,IEROJUKAD | 2022:1:8 | ugarljl | 맛있는 | 약젤리 | 포도
000628,2025,02,03,2025-02-03,det5,25.02.03/1300LF1
000629,2025,09,22,2025-09-22,clahe,마이밀 | 25.09.22까지 LKW21115E447E | 23844 | 0mz
000630,2026,03,31,2026-03-31,s1,"202603.31 | CUTTING POIN | 제품명 검은콩 귀리 호두 두유 포장재질(내면) 폴리프로필렌 | 료명 | 두-미국산,장),탄산칼슘,정제소금(국산)대두,호두,땅콩,잣함유 | 아 별도 표기일까지 | 가공두유(멸균제품) | 2018049104473 | 유통 전문판매원-서울우유협동 | 경기C"
000631,2025,11,15,2025-11-15,s1,개:PP | OTHER | 는 모두 이마트의 상표입니다 N1660 | 노브랜드의 이념과실진 | 25.11.15
000632,2025,12,28,2025-12-28,s1,스브산칼륨(모촌) | 도 안산시 단원구 시화로38(성곡동 | 680-5678 | 구입저 및 판매원 포장재질 내면:폴리에틸렌 | IO°C 이상에서 5분 이상 살균 | 안전관리인증 | 2025. 12. 28 HACCP | N1065
000633,2025,12,24,2025-12-24,s1,"236kcal | 29g 29 % 지방8g 处量34g10% | 랜스지방 0.5g 미만 558379 15 | 印量30mg10%日 단백질 7g | 3 | 열량에 따라 다를 수 있습니다 | 소비기한 | 2025.12,24 | 23128 B3 | 2,580"
000634,2026,02,05,2026-02-05,s1,"011399 | 투,기,사우, | 2026.02.05 | B3 김유나"
000635,2026,02,21,2026-02-21,s1,양정보 245g | 륨8mg 탄수화물 100g527kcal 920% | 류24 24% 27g50% | 프랜스지부 Og1 | 클레스테 4mg1%E6g1 | 1일 영양성분 天量（%）2.000kcal | 개인의 필요 | 2025.08.22早 | 2026.02.21 맛있는 약속 | 못말리는
000636,2026,03,09,2026-03-09,s1,투실당 | 2026.03.09 | 한그릇
000637,2026,06,17,2026-06-17,s1,2026.06.1722:37:55L1
000638,2026,06,16,2026-06-16,s1,접재요리 볶음요리 샤브샤브 등 | 실당면 | 2026.06.1606:36:45L1
000639,2026,02,02,2026-02-02,s1,N615 | 소비기한: | 2026.02.02 | 까지 | ±3 | No Brand 쓸깃한 면발과 가쓰오 조미 | 메밀소
000640,2026,02,08,2026-02-08,s1,기한 | 2026.02.08 | 까지
000641,2026,09,02,2026-09-02,s1,2026.09.02 | 까지B | 권장설취량 및 섭취방법 | 영양정보 담아우유를 부어드십시오 | 30g당 | 나트룸 110mg | 탄수화물 269 8% | 당류 139 13% | 지방 1.3g 2% | 트랜스지방 09 | 포화지방 0.7g | 콜레스테를 0mg | 단백질 29 175RAE 25 % 583 | 비타민A 0.3 mg | 비타민81 Q35mg | 비타민 B2 | 나이아신 3.75mgNE | 비타민B6 038mg 25% | 25mg | 275心-TE 25% | 25%
000642,2025,03,01,2025-03-01,det5,2025.03.01 | 껌블 | 400 | 영양정보 100 g 495 kcal | 388 1일 영 오 오 양성 0 분율 | 기씨 100 g  기준치에 대한 비 | 글리 [설 나트륨 150 mg 8% | 탄수화물 65g 20 % | 당류 21g 21% | 지방 23g 43 % | 트랜스지방 0g | L 36%
000643,2026,01,21,2026-01-21,s1,"rand 카국 지석 | O kcal) 202601.21 | 분말스프 중 | 0.6% | 분말스프,건더기스프를 개봉하여 넣은 다음 끊는 물을 | 후 뚜껑을 닫고 2분정도 지난 뒤 잘 저어 드시면 됩 | 의 스프를 첨가하여 나트륨(소금)섭취를 조절하십시오 | /164g（230kca | 캐나다산),변성전분,정제소금(국산),옥수수기름옥 | 아,브라질등),규소수지],혼합제제(산도조절제,정제 | 94.6% 1399 | 산),정제소금(국산),간장분말에이치비,덕스트린,멀 영양정보 164g230kcal | （22%65%（19% 총내용량당 1일 영양성분 기준치에 대한 비율 | E(중국산),산도조절제-건더기스프:별미튀김6회밀 2.120mg106%号49g15%1g1% | 시아산)],건파(중국산),건당근,건미역,김후레이크 | 밀,대두,계란,새우,쇠고기,우유,아황산류 함유 1.8g3%0g0g0% | 525 0g0%5g9%"
000644,2027,03,11,2027-03-11,s1,커피 #달달한#당충전#홈카페 믹스커피 | 27.03.11 | 16:23
000645,2025,05,13,2025-05-13,s1,"2025-05-13 | LR13303:51 | No Brand | 브랜드가 아니다.소비자다 | 수입원(주)이마트/ | 서울특별시 중구 세종 선 피하고 | 대로7길3기(순환독) ：021380.5678 늘봉 | 소비기한 용기 상단 주시고 개봉후 잘흔들어 | 별도 표시일까지 반드시냉장보관 | (년.월.일순) | 원재료명사과주스 | (사과퓨레,사관농축물), | 포도추스(정제수,폭로 | 당근농축액) | (망고퓨레,"
000646,2027,01,15,2027-01-15,s1,"irapefrui' | ""몽허니 15/01/2027"
000647,2026,08,19,2026-08-19,s1,"2026.08.19 | EROLZERC MOTZEROTR 제품명 스파클링터트 | 식품유형탄산음 | 소비기한경도는 | OLZERC 산,비타민C(영국산 원재료명 정제수 | ZERO 보관방법 B2 JIEIP1869 직 | 제조원 | R | 유통진"
000648,2026,08,25,2026-08-25,erode5,0 | 2026/08/2522
000649,2027,01,07,2027-01-07,clahe,"2027 1 .07까지 | 레 순한맛 ""더 맛있고 질 | 오뚜기백세카레는강황 | <SE CURRY MILD 로즈마리,월계수잎 등을 | （4100g | （7）60g，（25g）7 | 조리방법1.고기,양파,감자,당근을 적당한크7 | 물을붓고재료가완전히의을때까지 | 레라이스 2.불을 약하게한후오뚜기백세카레를 | 밥위에없어내면완성됩니다 | 품목보고번호 20010445055181 소비 | 루(밀:미국산/호주산)덱스트린,카레분12%강"
000650,2026,08,05,2026-08-05,s1,10g18% | 수축필 OTHER | 스티커:PP E페트 | 星128 | 2026.08.050m | 10:49903
000651,2026,06,25,2026-06-25,det5,1SMG | 2026.06.250 | MEHLO
000652,2027,03,31,2027-03-31,s1,"보관하세요·입구 부분에 내용물이궁으면잘안 열릴 준있으니 | 사용 후'잘,닭아 뚜껑을 당아 주세요·보관 중 침전이 생길 수 | 있으나 알룰로스 고유의 성분으로 안심하고 드셔도 | 1399 | ·본 제품은 공정거래 위원회 고시 소비자 분쟁해결기준에 | 의거 교환 또는 보상 받을 수 있습니다. | ）：080023-3399 | 소비기한 | 2027.03.31 -A 까지 | 영양정보 490g100g39kcal | 나트륨 5mg 0%지방 0g0% | 탄수화물 75g 23% 트랜스지방 0 | 당류 2g2% 포화지방 08 0% | 당알콜 48 콜레스테롤 omg 0% | 量62g 단백질 0g0% | 개인의 필요 열량에 따라 다를 수 있습니다."
000653,2027,01,19,2027-01-19,s1,제조번호 C08474B | 사용기한: 2027.01.19
000654,2028,07,02,2028-07-02,s1,[미액리품)보피순면거버내추일 | Unlab | 2028.07.02个 | 250703Gb05298
000655,2026,08,27,2026-08-27,s1,영양정보 100g568k | 恒县60mg34%号33g10%号16g16 | 클레스를 Omg 0% 19g35% | 준이로 개인의 필요 열량에 따라 다를 '수 있습니다. | 소비기 | 2026.08.27 B252 F2
000656,2026,09,04,2026-09-04,s1,총 내용량 40g | 115kcal | 1일 영양성분 | 기준치에 대한 비율 | ng 38% | 3% | 10% | 5% | Dongwon OTHER | 8% | mg 22% | 12g 22% | 叫（%）号2.000kcal | 따라 다를 수 있습니다 8801047183655 | 2026.09.04 4 HJC
000657,2026,07,27,2026-07-27,s1,렌스지방 8g | 화지방 19 4% 11 | 스테를 1e mg 3% 89 | 질 50 7% 24 | 2026.07.27
000658,2026,01,16,2026-01-16,s1,2026.01.16617
000659,2026,08,24,2026-08-24,s1,Flavor | SWEET! | 2026.08.24 | 까지 | 804433 103688 | MADE IN KOREA | 소비자 안전관리인증 | 중심 HACCP
000660,2026,02,28,2026-02-28,s1,니다. | 영양정보 | 나트륨 150mg 8% 지방 19g | 35% | 탄수화물 100g 31% 트랜스지방 og | 당류 33g 33% 포화지방 14g93% | 콜레스테롤 15 mg 5% 단백질 6g 11% | 2026.02.28B20:35 | 기한 까지 | 801728 108830 | MADE IN KOREA | 안전관리인증
000661,2026,04,17,2026-04-17,s1,SNEFI! | 영양정보 140g615kcal | 三号200mg 10% 지방 | 탄수화물 93g29% 24g44% | 트랜스지방 0.5g미만 | 당류 48g48% | 콜레스테롤20mg 7% 단백질 | 7g13% | 2026.04.17A10:04 | 소비 | 기한 | 38017281108748 | HACCP
000662,2026,03,11,2026-03-11,s1,"화지방 15g | 레스테롤 1mg | 난백질 3g | 일영양성분 기준 치에 대한 비율(%)은 2,0 | /준이므로 개안의 필요 열량에 따라 다를수 | 소비기한 | 2026.03.11外 | 까지 | ©SAIVIG."
000663,2026,02,10,2026-02-10,s1,25.09.11 부터 | 26.02.10 까지 | 20:20 A04
000664,2026,02,20,2026-02-20,s1,"유지를위해 질소충전 포장을 하였습니다. OTHER | 전관리인증 | CCP | 801043""044400 | 2026.02.20 | 영양정보 350kcal | 号480mg24% 탄수화물 47g15% | 당류6g6% 16g30% | 지방 09 14.4g8% | 5mg미만 1% 단백2 | 있습니다"
000665,2026,03,25,2026-03-25,s1,고환 제조원 및 구입처 나트륨 제용량당 1일 영양성분기준 에 대한내 | 직사광선을 피하여 건조하고 탄수화물 | 서늘한 곳에 실온보관 당류 26g | 사용한 제품과 같은 제조시설에서 제조 은 알레르기 발생 가능성이 있는 토마토 트랜스지방 20g | 포화지방 0g | 니다.개봉시 포장재 절단면이 날카 콜레스테롤 | !으니 주의하세요 45mg15% | 죽은 공정거래위원회 고시 소비자분쟁 3g5% | 에의거 교환 또는 보상받을 수 있습니다. 기준이므로 개인의 필요 열량에 따라 대를 수 있습다. | 139 | 의 신선도를 유지하기 위해 넣은 선도 | 는 드시지 마십시오 | 2026.03.25
000666,2025,08,01,2025-08-01,det5,LOTTE | 801062893546 | 25:08.01 A 까지
000667,2026,06,22,2026-06-22,s1,HACCP | 식품의약품인전처 | 2025.09.23 | 부터 | 2026.06.22 | 까지 맛있는 약속
000668,2026,04,30,2026-04-30,s1,소비기한 | 2026.4.30 영9 | A5203270510 | 성향료(바
000669,2026,09,02,2026-09-02,s1,SALTINE' CRACKERS | 2025.09.03 | 2026.09.02 까지 | 맛있는 약속
000670,2024,12,09,2024-12-09,hires,릿이 통째로 | L | 6 부터 | 9 12 24F | 까지
000671,2026,03,31,2026-03-31,s1,소비 2025.10.01/17:15 부터 | 기한 2026.03.31/A 까지 | 입니다 http://www.orionworld.com
000672,2026,02,08,2026-02-08,s1,"포화시호3 | 클래스테롤10mg | 단백질5g | 객지원센터 080-024-6060 비닐류 | 자요금부담 | OTHER | 801062""641826 | 26:02.08F4C3 | 까지 | 품질관리하에 제조되었습니다."
000673,2026,06,02,2026-06-02,erode5,"선울피허 서늘한 | 충이받생합수있 | 현상으로 안심하 | 관하서고 유료 | 2계란 메밀 땅콩 고등 | 토마토 아황산류,호두 | 굴,전복,혼함포함),잣 | 에서 제조하고 있습니다 | 고시 소비자분쟁해결기준 | 실수 있습니다 | 134 | 2026.06.02"
000674,2026,06,02,2026-06-02,s1,연미 BIo | 귀리 Oats | 백미 White | 난소화성밀 | 단백질11 | 희원 1（190g7 | 소비 26.06.02 | 기한 | LT5 까지
000675,2028,06,03,2028-06-03,s1,사골육수 음의 갚고담이 | CRL523B 11:01 | 03-06-2028 | % BYOC %060兰
000676,2026,06,10,2026-06-10,s1,2026.06.1004:46:1311
000677,2027,08,17,2027-08-17,s1,조리 | 2027.08.17 4분 | e 까지 | 수#멸치국수#비빙국수 | 800kcal)
000678,2026,07,24,2026-07-24,s1,"명반나트륨), 정제소금,가수문 | 옥수수,밀),탄산나트륨,향소 | 말, s 효모추출물, 변성전분,5'리 | 티드이나트륨, 물,카라멜색소|,초산 | 추추출물 밀,우유,대두,토 | 폴리에틸렌(내포장) 원 | LONE | N1409 는 모두 이마트의 | 노ECY과실천 | 2026.7.24 | J210"
000679,2027,09,17,2027-09-17,s1,주의사항 하십시오. 당전을 피하지고 실온에 보관 | 제조원 연암율금로 42/ | 080）225-1383 | 전문 | （号）/（02）380-5678 | 번호 20090449018240 | 및 교환처:구입처 및 제조원 | 소비기한 | 2027.09.17 까지 | 804645 006746
