image_id,year,month,day,final_date,stage,texts,raw
000539,2027,08,11,2027-08-11,hires,"러 | 2027.08.110A | D9:432H13P N2 | 육세카레약간매운맛 오뚜기 백세카레는 강황 함량을 녹니 더 거강하고 | 로즈마리,월계수 의 허브를 더해 | OTOKI BEKSE CURRY MEDIUM 풍부한 향과 맛을 즐길 수 있는 카레입니다 | 00000 | （）60g，2（25g）700m（3） | 조리방법1고기양파,감자,당은을적당한크기로열어오뚜기식용유네 갈볶은 마 | 물을 듯고 재료가 완전히 의을 때까지꿀입니다 | 카레라이스 2불을약하게한후백세카레를조금씩넣어충분하폴면서꿀인다음 | 밥위에없어내면완성됩니다. | 부보합조미시증 탕오뚜기비프분말,효모추출물,변상 | 喜0.53%（","[[""러"", 252, 107, 39], [""2027.08.110A"", 742, 43, 165], [""D9:432H13P"", 775, 46, 197], [""N2"", 778, 37, 817], [""육세카레약간매운맛"", 866, 72, 4], [""오뚜기 백세카레는 강황 함량을 녹니 더 거강하고"", 841, 46, 526], [""로즈마리,월계수 의 허브를 더해"", 877, 48, 582], [""OTOKI BEKSE CURRY MEDIUM"", 929, 39, 4], [""풍부한 향과 맛을 즐길 수 있는 카레입니다"", 913, 51, 563], [""00000"", 994, 81, 285], [""（）60g，2（25g）700m（3）"", 1028, 59, 420], [""조리방법1고기양파,감자,당은을적당한크기로열어오뚜기식용유네 갈볶은 마"", 1058, 100, 283], [""물을 듯고 재료가 완전히 의을 때까지꿀입니다"", 1096, 56, 423], [""2불을약하게한후백세카레를조금씩넣어충분하폴면서꿀인다음"", 1121, 85, 417], [""카레라이스"", 1157, 44, 77], [""밥위에없어내면완성됩니다."", 1165, 46, 422], [""탕오뚜기비프분말,효모추출물,변상"", 1347, 104, 540], [""喜0.53%（"", 1366, 50, 735], [""부보합조미시증"", 1381, 28, 12]]"
000540,2025,03,24,2025-03-24,s1,2025.03.24012 | 원주르금최정 축의,"[[""2025.03.24012"", 503, 76, 105], [""원주르금최정 축의"", 532, 70, 110]]"
000541,2026,03,22,2026-03-22,s1,2026.03.22 | A6240854,"[[""2026.03.22"", 488, 55, 224], [""A6240854"", 561, 53, 232]]"
000542,2027,07,22,2027-07-22,s1,"업소:품국면 1,120mg 순지에 대한 비울 | 광역시북구 탄수화물79g 56 % | 19,노원로 (노원 2 당류5g 24% | 356-446 5% | 문관매업소 2% | 중구 핑(주)/ 남다 포 | 소공동 콜레스 | 000 단백질65 | 견하던 | 필런 영양성분 기준치에 대한 비을(%) 므로 개인의 필요 열량에 따라 다를수 | :5 | 정제조 | 01 | 두리사 3801354402555 | 이물 | 안전관리인증 | HACCP | 2027.07.22 | 까지","[[""업소:품국면"", 15, 32, 0], [""1,120mg"", 21, 42, 259], [""순지에 대한 비울"", 18, 39, 352], [""탄수화물79g"", 42, 55, 204], [""광역시북구"", 34, 42, 0], [""56 %"", 42, 38, 384], [""19,노원로"", 55, 48, 0], [""당류5g"", 69, 45, 202], [""24%"", 70, 37, 384], [""(노원 2"", 76, 46, 0], [""5%"", 99, 35, 394], [""356-446"", 99, 40, 0], [""문관매업소"", 122, 44, 0], [""포"", 148, 59, 202], [""2%"", 126, 33, 396], [""핑(주)/"", 146, 38, 0], [""중구"", 170, 36, 0], [""남다"", 165, 24, 32], [""소공동"", 193, 36, 0], [""콜레스"", 192, 39, 194], [""000"", 218, 30, 0], [""단백질65"", 230, 44, 191], [""견하던"", 250, 33, 0], [""영양성분 기준치에 대한 비을(%)"", 269, 42, 213], [""필런"", 282, 31, 1], [""므로 개인의 필요 열량에 따라 다를수"", 288, 43, 217], ["":5"", 312, 39, 0], [""정제조"", 338, 32, 0], [""01"", 403, 22, 9], [""두리사"", 462, 58, 0], [""3801354402555"", 455, 34, 197], [""이물"", 495, 48, 14], [""안전관리인증"", 528, 23, 235], [""HACCP"", 547, 24, 235], [""2027.07.22"", 716, 39, 203], [""까지"", 756, 43, 246]]"
000543,2026,06,23,2026-06-23,erode5,FHAO | 8-801005-2007 | 2026.06.23 | 21 02:22,"[[""FHAO"", 30, 19, 147], [""8-801005-2007"", 668, 39, 222], [""2026.06.23"", 759, 62, 145], [""21 02:22"", 818, 36, 177]]"
000544,2029,06,02,2029-06-02,erode5,Iet kahe | BH AOR | ㅁJ이 | 2029.06.2 | H/10 | 0 W,"[[""Iet kahe"", 326, 157, 362], [""BH AOR"", 508, 81, 142], [""ㅁJ이"", 536, 23, 244], [""0"", 726, 25, 282], [""W"", 721, 34, 325], [""2029.06.2"", 560, 66, 102], [""H/10"", 650, 191, 46]]"
000545,2027,07,09,2027-07-09,s1,"브랜드로 | 양조간장 | /식품운형 표시 | 간장 에 탈러이트 | SOYSAVCE | 대두,밀함요 | 프라임 | 139 | 간장 경양정보 500mL/100mL76kcl | Prime 0g 0% 트랜스지방 0g 포화지방0g0% | wed Soy Sauce 量0mg0%6g11% | 카시아꿀 함유 뜨로 개인의 필요 열량에 따라 다를 수 있습니다. | 500ml 품질유지기한: | 2027.07.09","[[""브랜드로"", 21, 45, 493], [""양조간장"", 48, 34, 325], [""간장"", 110, 104, 0], [""/식품운형"", 62, 48, 220], [""표시"", 82, 30, 398], [""SOYSAVCE"", 144, 40, 0], [""에 탈러이트"", 119, 79, 179], [""대두,밀함요"", 192, 63, 455], [""프라임"", 244, 105, 9], [""139"", 332, 61, 159], [""간장"", 395, 72, 0], [""500mL/100mL76kcl"", 379, 51, 242], [""경양정보"", 387, 36, 160], [""Prime"", 442, 36, 0], [""트랜스지방 0g"", 444, 35, 243], [""0g 0%"", 448, 33, 154], [""포화지방0g0%"", 448, 39, 410], [""wed Soy Sauce"", 469, 36, 0], [""量0mg0%6g11%"", 478, 34, 152], [""카시아꿀 함유"", 534, 36, 1], [""뜨로 개인의 필요 열량에 따라 다를 수 있습니다."", 538, 39, 153], [""품질유지기한:"", 578, 41, 176], [""500ml"", 588, 37, 40], [""2027.07.09"", 628, 41, 302]]"
000546,2026,08,10,2026-08-10,s1,"198504991103 | ：（（（70.8%，29.2%） | 예주,청정원순창발효메주된장,메주된장메주정제소금/중국신)정제수최고기 | 사태역기스(최기주)정제소국신)청양고가루주정,대농축액 마능농축 | 대생주)순창공장:전북특별자치도순창군순창순창로30오리수록색이진해질수 | 소중한 자원 까끗한 환경 101399 C皇.全拉F1242 | ·제조일: 2025.08.11 | 소비기한 2026.08.10 까지 소비자중심","[[""198504991103"", 428, 43, 248], [""：（（（70.8%，29.2%）"", 448, 44, 226], [""예주,청정원순창발효메주된장,메주된장메주정제소금/중국신)정제수최고기"", 468, 47, 212], [""사태역기스(최기주)정제소국신)청양고가루주정,대농축액 마능농축"", 487, 48, 191], [""대생주)순창공장:전북특별자치도순창군순창순창로30오리수록색이진해질수"", 546, 45, 189], [""101399"", 634, 33, 189], [""C皇.全拉F1242"", 641, 34, 380], [""소중한 자원 까끗한 환경"", 655, 28, 190], [""·제조일:"", 691, 32, 189], [""2025.08.11"", 691, 39, 292], [""소비자중심"", 711, 24, 565], [""소비기한"", 732, 33, 188], [""2026.08.10"", 739, 36, 293], [""까지"", 730, 33, 526]]"
000547,2026,05,28,2026-05-28,s1,2026.05.28 13:57 | MA5 | 제품명 궁중식 쇠고기볶음고추장 | 식품의 유형 혼합장(살균제품) | 소비기한 후면 상단표기일까지 | 업소명 및 씨제이제일제당(주)/충청남도논산시 | 소재지 1 | 품목보고번호 20020464088-190 | 반품 및 교환장소 전국 판매점 또는 대리점 | [장재지(내면) 파우치/캡-폴리에틸렌,"[[""2026.05.28"", 392, 68, 68], [""13:57"", 373, 36, 375], [""MA5"", 581, 41, 16], [""제품명"", 640, 44, 72], [""궁중식 쇠고기볶음고추장"", 650, 51, 209], [""식품의 유형"", 685, 42, 48], [""혼합장(살균제품)"", 692, 47, 208], [""소비기한"", 731, 43, 59], [""후면 상단표기일까지"", 735, 46, 205], [""업소명 및"", 778, 47, 57], [""씨제이제일제당(주)/충청남도논산시"", 778, 50, 199], [""소재지"", 816, 41, 62], [""1"", 813, 46, 198], [""품목보고번호"", 861, 45, 32], [""20020464088-190"", 856, 35, 198], [""반품 및 교환장소"", 908, 52, 20], [""전국 판매점 또는 대리점"", 900, 42, 194], [""[장재지(내면)"", 946, 27, 32], [""파우치/캡-폴리에틸렌"", 942, 35, 191]]"
000548,2026,05,26,2026-05-26,s1,NB4 | 2026.05.26 11:29 | 소비기한 | 류오장어 혼입 가능·소비자분장해결기준에 의거 | 방가·제이일(주충청남도논산시 무색퍼트 | P李2216 | ·시용 모분리 | 보고번 | 18248-190 8801007303819,"[[""NB4"", 422, 39, 446], [""2026.05.26"", 442, 50, 201], [""소비기한"", 449, 38, 137], [""11:29"", 454, 35, 435], [""류오장어 혼입 가능·소비자분장해결기준에 의거"", 618, 46, 95], [""방가·제이일(주충청남도논산시"", 641, 53, 90], [""P李2216"", 657, 42, 92], [""·시용 모분리"", 678, 41, 91], [""무색퍼트"", 666, 30, 501], [""보고번"", 698, 41, 90], [""18248-190"", 722, 43, 99], [""8801007303819"", 751, 50, 171]]"
000549,2027,01,16,2027-01-16,s2,"샘표 | 전 그대로! 백숙 상계당 | (백숙용 한마리 아 삼계닭 투아리) | 새미네 육수 팩,물 노.5 L를 | 넣고 강불에서 끊이기 맛있는 국물을 활용하여 | 칼국수나 누륨지죽으로도 | 팔팔 끓으면 뚜껑을 닫고 즐겨보세요! | 약불로 줄여 45분 끓이면 | 맛있는 백숙/삼계탕 완성! 확인 해 보세요 백숙/상계란 메시대 | 소비기한 | 2027.01.16A 09142 | 까지 OTHER | （）199104450779630 | 정제수,백숙용소스[진간장(탈지대두(외국산),설탕,쌍화농축액(작약(국산),천국,당귀,황기 | 중국산),양파분말 대두,밀,닭고기 함유 | 平E号82号 105H2 70 | 매업소 생표식품주식회사/서울특별시 충구 충무로2포장재질|폴리프로필렌 내면 소비자중심 | HACCP | 영양정보 에의거,교환등보상을받으수 있습니다. www,sempio.com | 4100g 고객지원실(요금은 콤표가 부딩나! | 60 kcal | 5异8g8%0g0% | 트랜스지방09","[[""샘표"", 12, 24, 162], [""그대로! 백숙 상계당"", 76, 54, 207], [""전"", 82, 33, 115], [""(백숙용 한마리 아 삼계닭 투아리)"", 212, 35, 249], [""새미네 육수 팩,물 노.5 L를"", 244, 35, 248], [""넣고 강불에서 끊이기"", 278, 35, 247], [""맛있는 국물을 활용하여"", 273, 38, 501], [""칼국수나 누륨지죽으로도"", 300, 37, 503], [""팔팔 끓으면 뚜껑을 닫고"", 330, 38, 244], [""즐겨보세요!"", 325, 32, 543], [""약불로 줄여 45분 끓이면"", 366, 35, 243], [""맛있는 백숙/삼계탕 완성!"", 402, 34, 243], [""백숙/상계란 메시대"", 395, 28, 562], [""확인 해 보세요"", 410, 24, 560], [""소비기한"", 452, 22, 91], [""까지"", 523, 24, 532], [""OTHER"", 523, 22, 606], [""중국산),양파분말 대두,밀,닭고기 함유"", 611, 38, 124], [""平E号82号 105H2 70"", 636, 45, 116], [""소비자중심"", 667, 24, 600], [""에의거,교환등보상을받으수 있습니다."", 776, 66, 75], [""영양정보"", 802, 61, 72], [""www,sempio.com"", 786, 31, 479], [""4100g"", 819, 30, 325], [""고객지원실(요금은 콤표가 부딩나!"", 814, 27, 435], [""60 kcal"", 841, 28, 369], [""5异8g8%0g0%"", 873, 64, 81], [""트랜스지방09"", 891, 29, 273], [""2027.01.16A 09142"", 488, 35, 155], [""（）199104450779630"", 543, 28, 111], [""정제수,백숙용소스[진간장(탈지대두(외국산),설탕,쌍화농축액(작약(국산),천국,당귀,황기"", 569, 40, 118], [""매업소 생표식품주식회사/서울특별시 충구 충무로2포장재질|폴리프로필렌 내면"", 658, 37, 121], [""HACCP"", 736, 23, 601]]"
000550,2026,05,29,2026-05-29,s1,330 | 영양정보 100g155kcal | 1일 영양성분 총 내용량당 1일 영양성보 | 용량당 기준치에 대한 비 기준치에대한 데을 | DE看4581.4mg229% 지방4g | 个时量24.8g 8% 트랜스지방0g | 2.3g 2% 포화지방1.4g | 플렉스테롤20mg 7% 단백질5g 9% | 캡:철 | 라벨:PP 88092985814664 | 소비기한 | 2026.05.29(B) | 까지,"[[""330"", 121, 58, 327], [""100g155kcal"", 144, 61, 298], [""영양정보"", 148, 71, 155], [""1일 영양성분"", 170, 34, 218], [""총 내용량당"", 174, 31, 297], [""1일 영양성보"", 176, 39, 390], [""기준치에대한 데을"", 192, 45, 362], [""용량당 기준치에 대한 비"", 194, 57, 157], [""지방4g"", 212, 37, 300], [""DE看4581.4mg229%"", 225, 68, 156], [""트랜스지방0g"", 248, 42, 313], [""8%"", 249, 28, 264], [""个时量24.8g"", 264, 49, 157], [""2%"", 284, 30, 265], [""포화지방1.4g"", 283, 44, 314], [""2.3g"", 300, 43, 160], [""7%"", 320, 27, 267], [""단백질5g"", 317, 38, 301], [""플렉스테롤20mg"", 330, 49, 157], [""9%"", 326, 22, 442], [""캡:철"", 484, 25, 215], [""라벨:PP"", 503, 24, 211], [""88092985814664"", 512, 30, 277], [""소비기한"", 582, 36, 163], [""2026.05.29(B)"", 640, 45, 210], [""까지"", 674, 33, 435]]"
000551,2026,12,19,2026-12-19,s1,"알려진 알로에 | ②기법고생기있=하루를위해 √식가전후 가법게 Fro 의보존성을 위해 | ②운동전후 에지 충전을위하 | 평창 또는 손상5 | 지 마십시오. | 됩니다. 온직사광선을 피해 실 | 라임 고클리 드시기 바랍 보관하시고 개봉후반 | 안심하고 드셔도 됩니다. 제품은 소비자 분쟁해 | J0LR한 또는 보상 받을 | 보상. 서부으로 인해 | ·부정·불량식품 신고는 들이 생길수 O나 | 011399 잘 은 | o고객상담실 판매처 및 고객행 | D80-019-9119（） 불량 식품 신고는 국 | 소비자중심 | 4합UPE, P,레미B | https://ww,daesang.com | htps:/ww.jungoneshop.com | 2026.12.19 16:00 까지 CHDPE | 1G3","[[""알려진 알로에"", 20, 39, 126], [""√식가전후 가법게"", 88, 49, 280], [""Fro"", 80, 23, 566], [""②기법고생기있=하루를위해"", 92, 69, 111], [""의보존성을 위해"", 86, 74, 599], [""②운동전후 에지 충전을위하"", 126, 69, 112], [""평창 또는 손상5"", 143, 73, 597], [""지 마십시오."", 179, 58, 588], [""온직사광선을 피해 실"", 202, 59, 580], [""라임"", 264, 77, 10], [""됩니다."", 233, 40, 116], [""보관하시고 개봉후반"", 231, 54, 577], [""고클리 드시기 바랍"", 260, 49, 577], [""제품은 소비자 분쟁해"", 287, 42, 578], [""안심하고 드셔도 됩니다."", 298, 45, 123], [""J0LR한 또는 보상 받을"", 314, 47, 546], [""서부으로 인해"", 341, 38, 599], [""보상."", 357, 30, 126], [""들이 생길수"", 364, 49, 559], [""잘"", 390, 60, 565], [""O나"", 371, 40, 651], [""·부정·불량식품 신고는"", 375, 40, 123], [""011399"", 402, 31, 127], [""판매처 및 고객행"", 423, 56, 572], [""은"", 400, 22, 647], [""o고객상담실"", 440, 29, 172], [""불량 식품 신고는 국"", 450, 61, 567], [""D80-019-9119（）"", 468, 29, 131], [""소비자중심"", 533, 24, 190], [""4합UPE, P,레미B"", 564, 23, 264], [""https://ww,daesang.com"", 592, 28, 212], [""htps:/ww.jungoneshop.com"", 610, 34, 214], [""2026.12.19 16:00"", 702, 57, 147], [""CHDPE"", 696, 40, 616], [""까지"", 711, 26, 415], [""1G3"", 740, 31, 610]]"
000552,2026,09,07,2026-09-07,s1,"을 조리용 순가락을 구분하여 사용하십시오. | sww.daesang.com 분리수거를 생활화합시다. | hps/wjungoneshop.com 소중한 자원,끗한 환경 G12507 | 2026.09.07 | 09:14/15","[[""을 조리용 순가락을 구분하여 사용하십시오."", 540, 52, 76], [""sww.daesang.com"", 577, 28, 103], [""분리수거를 생활화합시다."", 574, 29, 258], [""소중한 자원,끗한 환경"", 599, 30, 258], [""G12507"", 592, 31, 400], [""hps/wjungoneshop.com"", 597, 26, 104], [""2026.09.07"", 638, 46, 170], [""09:14/15"", 678, 40, 200]]"
000553,2028,10,24,2028-10-24,det5,"식품유형 천연향신료(건조제품) | ·제조업소:(주)신영에프에스 | 업소명 및 소재지 124031-796 | ·유특전문판매업소:롯데쇼평(주) | 是至81（189-3m | 원재료명 个100.% 튀르키예산 | 포장재질(내면) 꽃 4에틸 | 소비기한 면 하단 포시일까지 | 품목보고번호 2019038 78548 | 반품 및 교환장소 구입처및판 | ·취급·보관시 주의 사항:직사광피하서는건한곳에 보관하십 | 오.·본 제품은 소비자기복법에 따를 소비자쟁해결 기준에 의기 교환 도는 보 | 땅콩,대두,밀,고등이,게개우,대지고기,아,토마토, 아산류 | 닭고기,쇠고기,오징어,조개루,잣 혼없기노성기 있습니다. | 소비기한 2028.10.24 | 까지 OTHER","[[""식품유형"", 52, 43, 201], [""천연향신료(건조제품)"", 51, 42, 318], [""·제조업소:(주)신영에프에스"", 90, 45, 320], [""124031-796"", 125, 86, 320], [""업소명 및"", 117, 40, 198], [""·유특전문판매업소:롯데쇼평(주)"", 146, 52, 323], [""소재지"", 146, 37, 209], [""是至81（189-3m"", 180, 72, 353], [""원재료명"", 220, 39, 203], [""个100.%"", 216, 37, 366], [""튀르키예산"", 221, 41, 460], [""포장재질(내면)"", 262, 40, 190], [""꽃"", 259, 26, 331], [""4에틸"", 259, 34, 355], [""소비기한"", 307, 40, 207], [""면 하단"", 303, 36, 341], [""포시일까지"", 306, 37, 418], [""품목보고번호"", 352, 44, 190], [""2019038"", 348, 31, 332], [""78548"", 350, 31, 417], [""구입처및판"", 394, 38, 340], [""반품 및 교환장소"", 399, 44, 180], [""·취급·보관시 주의"", 442, 41, 188], [""사항:직사광피하서는건한곳에 보관하십"", 434, 44, 324], [""오.·본 제품은 소비자기복법에 따를 소비자쟁해결 기준에 의기 교환 도는 보"", 464, 55, 188], [""땅콩,대두,밀,고등이,게개우,대지고기,아,토마토, 아산류"", 522, 68, 185], [""닭고기,쇠고기,오징어,조개루,잣 혼없기노성기 있습니다."", 555, 66, 190], [""소비기한"", 634, 38, 111], [""2028.10.24"", 658, 71, 187], [""까지"", 686, 37, 444], [""OTHER"", 680, 44, 493]]"
000554,2027,09,17,2027-09-17,s1,2027.09.17 B | 증정 | GOOOTGGAY,"[[""2027.09.17 B"", 425, 54, 163], [""증정"", 503, 36, 519], [""GOOOTGGAY"", 901, 34, 555]]"
000555,2027,04,16,2027-04-16,s1,Cogking Ti | 각총2리이사동하민다늘 | 고유의풍미를느끼십수 있습니다. | 유리 | 외캡:P/리드:OHBR | 리벨:P | 수측필름:OPS | 소비기한 | 2027.04.16,"[[""Cogking Ti"", 254, 40, 206], [""각총2리이사동하민다늘"", 287, 36, 207], [""고유의풍미를느끼십수 있습니다."", 313, 34, 208], [""유리"", 410, 34, 363], [""외캡:P/리드:OHBR"", 460, 33, 332], [""리벨:P"", 485, 32, 362], [""수측필름:OPS"", 510, 33, 353], [""소비기한"", 584, 38, 223], [""2027.04.16"", 622, 45, 245]]"
000556,2026,08,07,2026-08-07,s1,2026.08.07 | 움트리 | n,"[[""2026.08.07"", 408, 46, 185], [""움트리"", 610, 99, 188], [""n"", 814, 261, 132]]"
000557,2026,08,12,2026-08-12,s1,"보세요 | 1.500g号280~300m | 정도 숙성시컵니다. | 2.잘 숙성된 반죽을 조금씩 뜯어 얇게 펴준 후 | 끓는 육수에 넣어 10분간 끊이면 맛있는 | 수제비 반죽 및 요리방법 수제비가 완성됩니다.기호에 따라 호박, | 완성 (4~5인분) 감자 등 야채를 넣어 끊이면 더욱 좋습니다. | 를 만드실 수 있습니다. | 소비기한: FA2 | 266 2026.08.12F1 | 1233279 11:46 A4 | 까지 | 있는장소 | 750g | 100g345kcal | 영양정보 | OTHER | 125398","[[""보세요"", 31, 64, 96], [""1.500g号280~300m"", 123, 66, 278], [""정도 숙성시컵니다."", 174, 35, 291], [""2.잘 숙성된 반죽을 조금씩 뜯어 얇게 펴준 후"", 206, 48, 276], [""끓는 육수에 넣어 10분간 끊이면 맛있는"", 232, 49, 293], [""수제비 반죽 및 요리방법"", 242, 36, 97], [""수제비가 완성됩니다.기호에 따라 호박,"", 257, 49, 295], [""완성"", 256, 27, 38], [""(4~5인분)"", 267, 36, 147], [""감자 등 야채를 넣어 끊이면 더욱 좋습니다."", 281, 51, 296], [""를 만드실 수 있습니다."", 318, 35, 38], [""소비기한:"", 386, 43, 153], [""FA2"", 404, 41, 480], [""266"", 466, 27, 77], [""2026.08.12F1"", 473, 56, 238], [""1233279"", 496, 33, 83], [""11:46 A4"", 508, 48, 283], [""있는장소"", 555, 36, 105], [""까지"", 558, 36, 479], [""750g"", 612, 48, 456], [""영양정보"", 663, 52, 183], [""100g345kcal"", 639, 56, 446], [""OTHER"", 900, 40, 498], [""125398"", 923, 34, 372]]"
000558,2025,05,16,2025-05-16,s1,500g | 용기(포장)재질 용기-폴리에를 데레프탈 | 두껑-폴리프로 렌.폴리에 | 보관시추의사항 직사광선을 피해 실온에 보관등 | 2.꿀은 처온이나 온도변화에의결정이 생길 | 나 이는 벌꿀 내당 의과포화로일나는 자연시 | 상으로 품질에는 이 없습니다.3. 정화된끌은 | 물에용기째로 중을여자연스럽게 게녹이면 됩니 | 号：033-735760 | 엄력 검사를 필한지입니다 | 은공정거래위회고시소비지 분쟁해결 기준에 | ·부정 불량식품신고 01399 | 소분일 | 2Q25.05.16 | 플라스틱 | PET | 랩:PP 외캡:LDPE | 8809017627505 라벨:PP/재활용어려움,"[[""500g"", 12, 24, 247], [""용기-폴리에를"", 37, 32, 253], [""데레프탈"", 46, 41, 342], [""용기(포장)재질"", 56, 44, 131], [""두껑-폴리프로"", 63, 26, 257], [""렌.폴리에"", 74, 36, 359], [""직사광선을 피해"", 90, 33, 258], [""보관시추의사항"", 95, 42, 134], [""실온에 보관등"", 100, 43, 349], [""온도변화에의결정이 생길"", 123, 56, 261], [""2.꿀은 처온이나"", 122, 37, 140], [""의과포화로일나는 자연시"", 147, 52, 243], [""나 이는 벌꿀 내당"", 148, 40, 139], [""없습니다.3."", 171, 34, 278], [""상으로 품질에는 이"", 174, 37, 139], [""정화된끌은"", 180, 44, 347], [""물에용기째로 중을여자연스럽게"", 201, 42, 141], [""게녹이면 됩니"", 206, 47, 347], [""号：033-735760"", 256, 45, 131], [""엄력 검사를 필한지입니다"", 314, 50, 130], [""은공정거래위회고시소비지 분쟁해결 기준에"", 344, 52, 178], [""·부정"", 401, 30, 131], [""불량식품신고"", 400, 30, 176], [""01399"", 401, 36, 309], [""소분일"", 476, 33, 117], [""2Q25.05.16"", 525, 60, 126], [""플라스틱"", 598, 33, 435], [""PET"", 652, 40, 431], [""랩:PP 외캡:LDPE"", 682, 42, 404], [""8809017627505"", 709, 32, 95], [""라벨:PP/재활용어려움"", 708, 41, 401]]"
